0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,470,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,552,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,486,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,522,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,501,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,500,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,521,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,619,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,574,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,582,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,565,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,606,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,559,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,628,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,533,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,534,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,549,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,625,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,616,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,571,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,510,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,584,584,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,561,561,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,571,571,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,575,575,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,553,553,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,585,585,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,611,611,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,584,584,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,510,510,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,497,497,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,565,565,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,506,506,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,461,461,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,486,486,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,495,495,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,420,420,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,378,378,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,384,384,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,346,346,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,329,329,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,373,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,329,329,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,321,321,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,353,353,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,327,327,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,329,329,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,294,294,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,279,279,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240,240,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,271,271,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,233,233,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,224,224,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,181,181,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188,188,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,198,198,367,49,64,0,0,0,0,0,0,0,0,0,0,0,0
0,180,180,363,51,54,0,0,0,0,0,0,0,0,0,0,0,0
0,150,150,405,58,83,0,0,0,0,0,0,0,0,0,0,0,0
0,125,125,409,58,95,0,0,0,0,0,0,0,0,0,0,0,0
0,122,122,410,174,174,0,0,0,0,0,0,0,0,0,0,0,0
0,125,125,437,90,90,0,0,0,0,0,0,0,0,0,0,0,0
0,121,121,357,77,77,0,0,0,0,0,0,0,0,0,0,0,0
0,130,130,461,76,76,0,0,0,0,0,0,0,0,0,0,0,0
0,114,114,369,79,79,0,0,0,0,0,0,0,0,0,0,0,0
0,127,127,419,122,122,0,0,0,0,0,0,0,0,0,0,0,0
0,125,125,294,138,138,0,0,0,0,0,0,0,0,0,0,0,0
0,129,129,317,122,122,0,0,0,0,0,0,0,0,0,0,0,0
0,74,74,389,144,144,0,0,0,0,0,0,0,0,0,0,0,0
0,82,82,413,118,118,0,0,0,0,0,0,0,0,0,0,0,0
0,109,109,390,74,74,0,0,0,0,0,0,0,0,0,0,0,0
0,114,114,486,94,94,0,0,0,0,0,0,0,0,0,0,0,0
0,117,117,482,67,67,0,0,0,0,0,0,0,0,0,0,0,0
0,134,134,570,60,60,0,0,0,0,0,0,0,0,0,0,0,0
0,135,135,585,66,66,0,0,0,0,0,0,0,0,0,0,0,0
0,98,98,542,47,47,0,0,0,0,0,0,0,0,0,0,0,0
0,114,114,461,76,76,0,0,0,0,0,0,0,0,0,0,0,0
0,116,116,558,83,83,0,0,0,0,0,0,0,0,0,0,0,0
0,102,102,556,66,66,0,0,0,0,0,0,0,0,0,0,0,0
0,89,89,614,614,614,0,0,0,0,0,0,0,0,0,0,0,0
0,82,82,386,386,386,0,0,0,0,0,0,0,0,0,0,0,0
0,75,75,650,650,650,0,0,0,0,0,0,0,0,0,0,0,0
0,63,63,375,375,375,25,0,0,0,0,0,0,0,0,0,0,0
0,82,82,645,645,645,35,26,0,0,0,0,0,0,0,0,0,0
0,50,50,404,404,404,20,222,0,0,0,0,0,0,0,0,0,0
0,50,50,406,406,406,406,252,0,0,0,0,0,0,0,0,0,0
0,46,46,375,375,375,375,272,0,0,0,0,0,0,0,0,0,0
0,35,35,391,391,391,391,221,0,0,0,0,0,0,0,0,0,0
0,42,42,351,351,351,351,291,0,0,0,0,0,0,0,0,0,0
0,25,25,324,324,324,324,256,25,0,0,0,0,0,0,0,0,0
0,28,28,354,354,354,354,218,36,0,0,0,0,0,0,0,0,0
0,0,0,435,435,435,435,237,36,0,0,0,0,0,0,0,0,0
0,0,0,468,468,468,468,182,49,0,0,0,0,0,0,0,0,0
0,0,0,495,495,495,495,157,30,21,0,0,0,0,0,0,0,0
0,0,0,557,557,557,557,169,68,23,0,0,0,0,0,0,0,0
0,0,0,662,662,662,662,662,63,58,0,0,0,0,0,0,0,0
0,0,0,355,355,355,355,355,74,90,0,0,0,0,0,0,0,0
0,0,0,446,446,446,446,446,55,50,0,0,0,0,0,0,0,0
0,0,0,211,211,211,211,211,62,41,0,0,0,0,0,0,0,0
0,0,0,301,301,301,301,301,67,36,0,0,0,0,0,0,0,0
0,0,0,182,182,182,182,182,61,45,0,0,0,0,0,0,0,0
0,0,0,150,150,150,150,150,58,81,0,0,0,0,0,0,0,0
0,0,0,163,163,163,163,163,45,108,0,0,0,0,0,0,0,0
0,0,0,144,144,144,144,144,26,119,0,0,0,0,0,0,0,0
0,0,0,173,173,173,173,173,39,79,0,0,0,0,0,0,0,0
0,0,0,206,206,206,206,206,48,59,0,0,0,0,0,0,0,0
0,0,0,166,166,166,166,166,42,82,0,0,0,0,0,0,0,0
0,0,0,196,196,196,196,196,48,102,0,0,0,0,0,0,0,0
0,0,0,121,121,121,121,121,52,111,0,0,0,0,0,0,0,0
0,0,0,130,130,130,130,130,51,139,0,0,0,0,0,0,0,0
0,0,0,134,134,134,134,134,39,105,0,0,0,0,0,0,0,0
0,0,0,136,136,136,136,136,38,100,0,0,0,0,0,0,0,0
0,0,0,189,189,189,189,189,29,113,0,0,0,0,0,0,0,0
0,0,0,196,196,196,196,196,25,82,0,0,0,0,0,0,0,0
104,0,0,189,189,189,189,189,32,114,0,0,0,0,0,0,0,0
137,0,0,212,212,212,212,212,40,134,0,0,0,0,0,0,0,0
136,0,0,178,178,178,178,178,28,199,0,0,0,0,0,0,0,0
324,0,0,324,324,324,324,324,20,262,24,0,0,0,0,0,0,0
294,20,20,294,294,294,294,294,158,328,0,0,0,0,0,0,0,0
133,187,187,133,133,133,133,133,167,343,27,0,0,0,0,0,0,0
332,332,332,332,332,332,332,332,171,336,0,0,0,0,0,0,0,0
314,314,314,314,314,314,314,314,182,344,0,0,0,0,0,0,0,0
291,291,291,291,291,291,291,291,157,453,0,0,0,0,0,0,0,0
319,319,319,319,319,319,319,319,155,420,0,0,0,0,0,0,0,0
119,119,119,119,119,119,119,119,180,376,0,0,0,0,0,0,0,0
186,186,186,186,186,186,186,186,207,376,0,0,0,0,0,0,0,0
89,89,89,89,89,89,89,89,208,357,22,0,0,0,0,0,0,0
324,324,324,324,324,324,324,324,168,347,22,26,0,0,0,0,0,0
144,144,144,144,144,144,144,144,179,254,254,61,0,0,0,0,0,0
149,149,149,149,149,149,149,149,209,221,221,67,0,0,0,0,0,0
171,171,171,171,171,171,171,171,193,146,146,70,0,0,0,0,0,0
244,244,244,244,244,244,244,244,249,142,142,57,0,0,0,0,0,0
210,210,210,210,210,210,210,210,267,100,100,31,29,0,0,0,0,0
242,242,242,242,242,242,242,242,285,133,133,0,24,0,0,0,0,0
204,204,204,204,204,204,204,204,280,92,92,0,51,0,0,0,0,0
224,224,224,224,224,224,224,224,309,77,77,0,51,0,0,0,0,0
193,193,193,193,193,193,193,193,261,62,62,0,41,0,0,0,0,0
186,186,186,186,186,186,186,186,218,22,22,23,58,0,0,0,0,0
535,535,535,535,535,535,535,535,208,21,21,20,56,0,0,0,0,0
333,333,333,333,333,333,333,333,240,28,28,28,61,0,0,0,0,0
335,335,335,335,335,335,335,335,217,28,28,31,53,159,0,0,0,0
378,378,378,378,378,378,378,378,220,0,0,45,70,147,0,0,0,0
415,415,415,415,415,415,415,415,239,0,0,43,74,205,0,0,0,0
441,441,441,441,441,441,441,441,224,0,0,0,113,224,0,0,0,0
439,439,439,439,439,439,439,439,233,0,0,24,102,189,0,0,0,0
572,572,572,572,572,572,572,572,220,20,20,0,126,234,0,0,0,0
470,470,470,470,470,470,470,470,234,0,0,0,129,216,0,0,0,0
538,538,538,538,538,538,538,538,260,0,0,0,136,262,0,0,0,0
532,532,532,532,532,532,532,532,255,0,0,0,102,229,0,0,0,0
479,479,479,479,479,479,479,479,265,0,0,0,160,198,0,0,0,0
463,463,463,463,463,463,463,463,273,0,0,0,171,234,0,0,0,0
455,455,455,455,455,455,455,455,331,0,0,0,219,215,0,0,0,0
467,467,467,467,467,467,467,467,371,0,0,0,120,214,0,0,0,0
518,518,518,518,518,518,518,518,455,0,0,26,299,188,0,0,0,0
510,510,510,510,510,510,510,510,486,0,0,29,263,196,0,0,0,0
586,586,586,586,586,586,586,586,465,0,0,30,170,154,0,0,0,0
629,629,629,629,629,629,629,629,435,21,21,0,272,173,0,0,0,0
543,543,543,543,543,543,543,543,456,29,29,0,339,131,0,0,0,0
562,562,562,562,562,562,562,562,408,52,52,0,359,127,0,0,0,0
655,655,655,655,655,655,655,655,334,67,67,0,529,529,0,0,0,0
936,936,936,936,936,936,936,936,936,37,37,0,365,365,0,0,0,0
997,997,997,997,997,997,997,997,997,41,41,0,529,529,0,0,0,0
981,981,981,981,981,981,981,981,981,44,44,0,496,496,0,0,0,0
980,980,980,980,980,980,980,980,980,36,36,0,351,351,0,0,0,0
756,756,756,756,756,756,756,756,756,73,73,0,530,530,0,0,0,0
771,771,771,771,771,771,771,771,771,63,63,0,522,522,0,0,0,0
990,990,990,990,990,990,990,990,990,26,26,0,684,684,0,0,0,0
964,964,964,964,964,964,964,964,964,42,42,0,677,677,0,0,0,0
926,926,926,926,926,926,926,926,926,32,32,0,628,628,0,0,0,0
693,693,693,693,693,693,693,693,693,24,24,0,638,638,113,0,0,0
917,917,917,917,917,917,917,917,917,32,32,0,598,598,150,0,0,0
847,847,847,847,847,847,847,847,847,0,0,0,578,578,86,0,0,0
769,769,769,769,769,769,769,769,769,21,21,0,514,514,91,0,0,0
698,698,698,698,698,698,698,698,698,23,23,0,544,544,102,0,0,0
596,596,596,596,596,596,596,596,596,0,0,0,526,526,78,0,0,0
613,613,613,613,613,613,613,613,613,0,0,0,529,529,79,0,0,0
576,576,576,576,576,576,576,576,576,0,0,0,472,472,41,0,0,0
596,596,596,596,596,596,596,596,596,0,0,0,556,556,64,0,0,0
623,623,623,623,623,623,623,623,623,0,0,0,578,578,35,0,0,0
583,583,583,583,583,583,583,583,583,0,0,0,568,568,45,0,0,0
516,516,516,516,516,516,516,516,516,0,0,0,534,534,0,0,0,0
468,468,468,468,468,468,468,468,468,0,0,0,475,475,0,0,0,0
466,466,466,466,466,466,466,466,466,0,0,0,449,449,23,0,0,0
525,525,525,525,525,525,525,525,525,0,0,0,304,304,0,0,0,0
508,508,508,508,508,508,508,508,508,0,0,0,239,239,0,0,0,0
496,496,496,496,496,496,496,496,496,0,0,0,188,188,0,0,0,0
582,582,582,582,582,582,582,582,582,0,0,0,173,173,0,0,0,0
524,524,524,524,524,524,524,524,524,0,0,0,125,125,20,0,0,0
517,517,517,517,517,517,517,517,517,0,0,0,102,102,0,0,0,0
552,552,552,552,552,552,552,552,552,0,0,0,127,127,0,0,0,0
575,575,575,575,575,575,575,575,575,0,0,0,89,89,57,0,0,0
588,588,588,588,588,588,588,588,588,0,0,0,69,69,25,0,0,0
564,564,564,564,564,564,564,564,564,0,0,0,96,96,0,0,0,0
579,579,579,579,579,579,579,579,579,0,0,0,73,73,0,0,0,0
471,471,471,471,471,471,471,471,471,0,0,0,47,47,0,0,0,0
553,553,553,553,553,553,553,553,553,0,0,0,51,51,0,0,0,0
635,635,635,635,635,635,635,635,635,0,0,0,28,28,0,0,0,0
591,591,591,591,591,591,591,591,591,0,0,0,34,34,0,0,0,0
674,674,674,674,674,674,674,674,674,0,0,0,25,25,0,0,0,0
626,626,626,626,626,626,626,626,626,0,0,0,38,38,21,0,0,0
665,665,665,665,665,665,665,665,665,0,0,0,33,33,0,0,0,0
546,546,546,546,546,546,546,546,546,0,0,0,38,38,0,0,0,0
540,540,540,540,540,540,540,540,540,0,0,0,22,22,0,0,0,0
576,576,576,576,576,576,576,576,576,0,0,0,28,28,0,0,0,0
612,612,612,612,612,612,612,612,612,0,0,0,612,612,0,0,0,0
694,694,694,694,694,694,694,694,694,0,0,0,694,694,0,0,0,0
681,681,681,681,681,681,681,681,681,0,0,0,681,681,0,0,0,0
735,735,735,735,735,735,735,735,735,0,0,0,735,735,0,0,0,0
735,735,735,735,735,735,735,735,735,0,0,0,735,735,0,0,0,0
760,760,760,760,760,760,760,760,760,0,0,0,760,760,0,0,0,0
830,830,830,830,830,830,830,830,830,0,0,0,830,830,0,0,0,0
825,825,825,825,825,825,825,825,825,0,0,0,825,825,0,0,0,0
901,901,901,901,901,901,901,901,901,0,0,0,901,901,0,0,0,0
858,858,858,858,858,858,858,858,858,0,0,0,858,858,0,0,0,0
759,759,759,759,759,759,759,759,759,0,0,0,759,759,0,0,0,0
695,695,695,695,695,695,695,695,695,0,0,0,695,695,0,0,0,0
721,721,721,721,721,721,721,721,721,0,0,0,721,721,0,0,0,0
628,628,628,628,628,628,628,628,628,0,0,0,628,628,0,0,0,0
597,597,597,597,597,597,597,597,597,0,0,0,597,597,0,0,0,0
543,543,543,543,543,543,543,543,543,0,0,0,543,543,0,0,0,0
491,491,491,491,491,491,491,491,491,0,0,0,491,491,0,0,0,0
466,466,466,466,466,466,466,466,466,0,0,0,466,466,0,0,0,0
464,464,464,464,464,464,464,464,464,0,0,0,464,464,0,0,0,0
484,484,484,484,484,484,484,484,484,0,0,0,484,484,0,0,0,0
445,445,445,445,445,445,445,445,445,0,0,0,445,445,0,0,0,0
559,559,559,559,559,559,559,559,559,0,0,0,559,559,0,0,0,0
597,597,597,597,597,597,597,597,597,0,0,0,597,597,0,0,0,0
627,627,627,627,627,627,627,627,627,0,0,0,627,627,0,0,0,0
662,662,662,662,662,662,662,662,662,0,0,0,662,662,0,0,0,0
674,674,674,674,674,674,674,674,674,0,0,0,674,674,0,0,0,0
558,558,558,558,558,558,558,558,558,0,0,0,558,558,0,0,0,0
508,508,508,508,508,508,508,508,508,0,0,0,508,508,0,0,0,0
486,486,486,486,486,486,486,486,486,0,0,0,486,486,0,0,0,0
403,403,403,403,403,403,403,403,403,0,0,0,403,403,0,0,0,0
423,423,423,423,423,423,423,423,423,0,0,0,423,423,0,24,0,0
416,416,416,416,416,416,416,416,416,0,0,0,416,416,0,0,0,0
252,252,252,252,252,252,252,252,252,0,0,0,252,252,0,20,0,0
282,282,282,282,282,282,282,282,282,0,0,0,282,282,0,20,0,0
271,271,271,271,271,271,271,271,271,0,0,0,271,271,0,27,0,0
207,207,207,207,207,207,207,207,207,0,0,0,207,207,0,31,0,0
256,256,256,256,256,256,256,256,256,0,0,0,256,256,0,29,0,0
189,189,189,189,189,189,189,189,189,0,0,0,189,189,0,26,0,0
172,172,172,172,172,172,172,172,172,0,0,0,172,172,0,36,0,0
191,191,191,191,191,191,191,191,191,0,0,0,191,191,0,29,0,0
148,148,148,148,148,148,148,148,148,0,0,0,148,148,0,23,0,0
113,113,113,113,113,113,113,113,113,0,0,0,113,113,0,32,0,0
100,100,100,100,100,100,100,100,100,0,0,0,100,100,0,25,0,0
127,127,127,127,127,127,127,127,127,0,0,0,127,127,0,79,0,0
121,121,121,121,121,121,121,121,121,0,0,0,121,121,0,122,0,0
