0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
239,0,239,0,239,0,0,0,239,239,0,239,0,0,0,0,239,0,0,0,0,239,0,239,239,0,239,136,0,0,0,0,0,0,239,239,239,239,0,0,136,136,239,0,239,0,0,239,239,239,0,239,239,0,0,0
250,0,250,0,250,0,0,0,250,250,0,250,0,0,0,0,250,0,0,0,0,250,0,250,250,0,250,101,0,0,0,0,0,0,250,250,250,250,0,0,101,101,250,0,250,0,0,250,250,250,0,250,250,0,0,0
167,0,167,0,167,0,0,0,167,167,0,167,0,0,0,0,167,0,0,0,0,167,0,167,167,0,167,85,0,0,0,0,0,0,167,167,167,167,0,0,85,85,167,0,167,0,0,167,167,167,0,167,167,0,0,0
209,0,209,0,209,0,0,0,209,209,0,209,0,0,0,0,209,0,0,0,0,209,0,209,209,0,209,96,0,0,0,0,0,0,209,209,209,209,0,0,96,96,209,0,209,0,0,209,209,209,0,209,209,21,0,0
189,0,189,0,189,0,0,0,189,189,0,189,0,0,0,0,189,0,0,0,0,189,0,189,189,0,189,65,0,0,0,0,0,0,189,189,189,189,0,0,65,65,189,0,189,0,0,189,189,189,0,189,189,0,0,0
163,0,163,0,163,0,0,0,163,163,0,163,0,0,0,0,163,0,0,0,0,163,0,163,163,0,163,67,0,0,0,0,0,0,163,163,163,163,0,0,67,67,163,0,163,0,0,163,163,163,0,163,163,0,0,0
233,0,233,0,233,0,0,0,233,233,0,233,0,0,0,0,233,0,0,0,0,233,0,233,233,0,233,89,0,0,0,0,0,0,233,233,233,233,0,0,89,89,233,0,233,0,28,233,233,233,0,233,233,0,0,0
299,0,299,0,299,0,0,0,299,299,0,299,0,0,0,0,299,0,0,0,0,299,0,299,299,0,299,90,0,0,0,0,0,0,299,299,299,299,0,0,90,90,299,0,299,0,0,299,299,299,0,299,299,0,26,0
277,0,277,0,277,0,0,0,277,277,0,277,0,0,0,0,277,0,0,0,0,277,0,277,277,0,277,93,0,0,0,0,0,0,277,277,277,277,0,0,93,93,277,0,277,0,0,277,277,277,0,277,277,0,0,0
278,0,278,0,278,0,0,0,278,278,0,278,0,0,0,0,278,0,0,0,0,278,0,278,278,0,278,101,0,0,0,0,0,0,278,278,278,278,0,0,101,101,278,0,278,0,0,278,278,278,0,278,278,0,0,0
257,0,257,0,257,0,0,0,257,257,0,257,0,0,0,0,257,0,0,0,0,257,0,257,257,0,257,102,0,0,0,0,0,0,257,257,257,257,0,0,102,102,257,0,257,0,0,257,257,257,0,257,257,0,0,0
201,0,201,0,201,0,0,0,201,201,0,201,0,0,0,0,201,0,0,0,0,201,0,201,201,0,201,88,0,0,0,0,0,0,201,201,201,201,0,0,88,88,201,0,201,0,0,201,201,201,0,201,201,0,0,0
220,0,220,0,220,0,0,0,220,220,0,220,0,0,0,0,220,0,0,0,0,220,0,220,220,0,220,86,0,0,0,0,0,0,220,220,220,220,0,0,86,86,220,0,220,0,0,220,220,220,0,220,220,0,0,0
298,0,298,0,298,0,0,0,298,298,0,298,0,0,0,0,298,0,0,0,0,298,0,298,298,0,298,77,0,0,0,0,0,0,298,298,298,298,0,0,77,77,298,0,298,0,0,298,298,298,0,298,298,0,0,0
239,0,239,0,239,0,0,0,239,239,0,239,0,0,0,0,239,0,0,0,0,239,0,239,239,0,239,64,0,0,0,0,0,0,239,239,239,239,0,0,64,64,239,0,239,0,0,239,239,239,0,239,239,0,0,0
270,0,270,0,270,0,0,0,270,270,0,270,0,0,0,0,270,0,0,0,0,270,0,270,270,0,270,74,0,0,0,0,0,0,270,270,270,270,0,0,74,74,270,0,270,0,0,270,270,270,0,270,270,0,0,0
285,0,285,0,285,0,0,0,285,285,0,285,0,0,0,0,285,0,0,0,0,285,0,285,285,0,285,50,0,0,0,0,0,0,285,285,285,285,0,0,50,50,285,0,285,0,0,285,285,285,0,285,285,0,0,0
320,0,320,0,320,0,0,0,320,320,0,320,0,0,0,0,320,0,0,0,0,320,0,320,320,0,320,39,0,0,0,0,0,0,320,320,320,320,0,0,39,39,320,0,320,0,0,320,320,320,0,320,320,0,0,0
342,0,342,0,342,0,0,0,342,342,0,342,0,0,0,0,342,0,0,0,0,342,0,342,342,0,342,36,0,0,0,0,0,0,342,342,342,342,0,0,36,36,342,0,342,0,0,342,342,342,0,342,342,0,0,0
285,0,285,0,285,0,0,0,285,285,0,285,0,0,0,0,285,0,0,0,0,285,0,285,285,0,285,44,0,0,0,0,0,0,285,285,285,285,0,0,44,44,285,0,285,0,0,285,285,285,0,285,285,0,0,0
275,0,275,0,275,0,0,0,275,275,0,275,0,0,0,0,275,0,0,0,0,275,0,275,275,0,275,42,0,0,0,0,0,0,275,275,275,275,0,0,42,42,275,0,275,0,0,275,275,275,23,275,275,0,23,0
243,0,243,0,243,0,0,0,243,243,0,243,0,0,0,0,243,0,0,0,0,243,0,243,243,0,243,27,0,0,0,0,0,0,243,243,243,243,0,0,27,27,243,0,243,0,0,243,243,243,243,243,243,0,0,0
289,0,289,0,289,0,0,0,289,289,0,289,0,0,0,0,289,0,0,0,0,289,0,289,289,0,289,51,0,0,0,0,0,0,289,289,289,289,0,0,51,51,289,0,289,0,0,289,289,289,289,289,289,0,0,0
225,0,225,0,225,0,0,0,225,225,0,225,0,0,0,0,225,0,0,0,0,225,0,225,225,0,225,36,0,0,0,0,0,0,225,225,225,225,0,0,36,36,225,0,225,0,0,225,225,225,225,225,225,0,0,0
214,0,214,0,214,0,0,0,214,214,0,214,0,0,0,0,214,0,0,0,0,214,0,214,214,0,214,41,0,0,0,0,0,0,214,214,214,214,0,0,41,41,214,0,214,0,0,214,214,214,214,214,214,0,0,0
243,0,243,0,243,0,0,0,243,243,0,243,0,0,0,0,243,0,0,0,0,243,0,243,243,0,243,28,0,0,0,0,0,0,243,243,243,243,0,0,28,28,243,0,243,0,0,243,243,243,243,243,243,0,0,0
198,0,198,0,198,0,0,0,198,198,0,198,0,0,0,0,198,0,0,0,0,198,0,198,198,0,198,0,0,0,0,0,0,0,198,198,198,198,0,0,0,0,198,0,198,0,0,198,198,198,198,198,198,0,0,0
226,0,226,0,226,0,0,0,226,226,0,226,0,0,0,0,226,0,0,0,0,226,0,226,226,0,226,27,0,0,0,0,0,0,226,226,226,226,0,0,27,27,226,0,226,0,0,226,226,226,226,226,226,0,0,0
180,0,180,0,180,0,0,0,180,180,0,180,0,0,0,0,180,0,0,0,0,180,0,180,180,0,180,39,0,0,0,0,0,0,180,180,180,180,0,0,39,39,180,0,180,0,0,180,180,180,180,180,180,0,0,0
210,0,210,0,210,0,0,0,210,210,0,210,0,0,0,0,210,0,0,0,0,210,0,210,210,0,210,32,0,0,0,0,0,0,210,210,210,210,0,0,32,32,210,0,210,0,0,210,210,210,210,210,210,0,0,0
228,0,228,0,228,0,0,0,228,228,0,228,0,0,0,0,228,0,0,0,0,228,0,228,228,0,228,31,0,0,0,0,0,0,228,228,228,228,0,0,31,31,228,0,228,0,0,228,228,228,228,228,228,0,0,0
186,0,186,0,186,0,0,0,186,186,0,186,0,0,0,0,186,0,0,0,0,186,0,186,186,0,186,34,0,0,0,0,0,0,186,186,186,186,0,0,34,34,186,0,186,0,0,186,186,186,186,186,186,0,0,0
167,0,167,0,167,0,0,0,167,167,0,167,0,0,0,0,167,0,0,0,0,167,0,167,167,0,167,30,0,0,0,0,0,0,167,167,167,167,0,0,30,30,167,0,167,0,0,167,167,167,167,167,167,0,0,0
194,0,194,0,194,0,0,0,194,194,0,194,0,0,0,0,194,0,0,0,0,194,0,194,194,0,194,29,0,0,0,0,0,0,194,194,194,194,0,0,29,29,194,0,194,0,0,194,194,194,194,194,194,0,0,0
164,0,164,0,164,0,0,0,164,164,0,164,0,0,0,0,164,0,0,0,0,164,0,164,164,0,164,30,0,0,0,0,0,0,164,164,164,164,0,0,30,30,164,0,164,0,0,164,164,164,164,164,164,0,0,0
218,0,218,0,218,0,0,0,218,218,0,218,0,0,0,0,218,0,0,0,0,218,0,218,218,0,218,31,0,0,0,0,0,0,218,218,218,218,0,0,31,31,218,0,218,0,0,218,218,218,218,218,218,0,0,0
234,0,234,0,234,0,0,0,234,234,0,234,0,0,0,0,234,0,0,0,0,234,0,234,234,0,234,25,0,0,0,0,0,0,234,234,234,234,0,0,25,25,234,0,234,0,0,234,234,234,234,234,234,0,0,0
163,0,163,0,163,0,0,0,163,163,0,163,0,0,0,0,163,0,0,0,0,163,0,163,163,0,163,0,0,0,0,0,0,0,163,163,163,163,0,0,0,0,163,0,163,0,0,163,163,163,163,163,163,0,0,0
190,0,190,0,190,0,0,0,190,190,0,190,0,0,0,0,190,0,0,0,0,190,0,190,190,0,190,0,0,0,0,0,0,0,190,190,190,190,0,0,0,0,190,0,190,0,0,190,190,190,190,190,190,0,0,0
163,0,163,0,163,0,0,0,163,163,0,163,0,0,0,0,163,0,0,0,0,163,0,163,163,0,163,32,0,0,0,0,0,0,163,163,163,163,0,0,32,32,163,0,163,0,0,163,163,163,163,163,163,0,0,0
195,0,195,0,195,0,0,0,195,195,0,195,0,0,0,0,195,0,0,0,0,195,0,195,195,0,195,24,0,0,0,0,0,0,195,195,195,195,0,0,24,24,195,0,195,0,0,195,195,195,195,195,195,0,0,0
189,0,189,0,189,0,0,0,189,189,0,189,0,0,0,0,189,0,0,0,0,189,0,189,189,0,189,36,0,0,0,0,0,0,189,189,189,189,0,0,36,36,189,0,189,0,0,189,189,189,189,189,189,0,0,0
187,0,187,0,187,0,0,0,187,187,0,187,0,0,0,0,187,0,0,0,0,187,0,187,187,0,187,34,0,0,0,0,0,0,187,187,187,187,0,0,34,34,187,0,187,0,0,187,187,187,187,187,187,0,0,0
152,0,152,0,152,0,0,0,152,152,0,152,0,0,0,0,152,0,0,0,0,152,0,152,152,0,152,24,0,0,0,0,0,0,152,152,152,152,0,0,24,24,152,0,152,0,0,152,152,152,152,152,152,0,0,0
140,0,140,0,140,0,0,0,140,140,0,140,0,0,0,0,140,0,0,0,0,140,0,140,140,0,140,38,0,0,0,0,0,0,140,140,140,140,0,0,38,38,140,0,140,0,0,140,140,140,140,140,140,0,0,0
171,0,171,0,171,0,0,0,171,171,0,171,0,0,0,0,171,0,0,0,0,171,0,171,171,0,171,48,0,0,0,0,0,0,171,171,171,171,0,0,48,48,171,0,171,0,0,171,171,171,171,171,171,0,0,0
48,0,48,0,48,0,0,0,48,48,0,48,0,0,0,0,48,0,0,0,0,48,0,48,48,0,48,39,0,0,0,0,0,0,48,48,48,48,0,0,39,39,48,0,48,0,0,48,48,48,48,48,48,0,0,0
172,0,172,0,172,0,0,0,172,172,0,172,0,0,0,0,172,0,0,0,0,172,0,172,172,0,172,40,0,0,0,0,0,0,172,172,172,172,0,0,40,40,172,0,172,0,0,172,172,172,172,172,172,0,0,0
87,0,87,0,87,0,0,0,87,87,0,87,0,0,0,0,87,0,0,0,0,87,0,87,87,0,87,43,0,0,0,0,0,0,87,87,87,87,0,0,43,43,87,0,87,0,0,87,87,87,87,87,87,0,0,32
130,0,130,0,130,0,0,0,130,130,0,130,0,0,0,0,130,0,0,0,0,130,0,130,130,0,130,52,0,0,0,0,0,0,130,130,130,130,0,0,52,52,130,0,130,0,0,130,130,130,130,130,130,0,0,130
134,0,134,0,134,0,0,0,134,134,0,134,0,0,0,0,134,0,0,0,0,134,0,134,134,0,134,36,0,0,0,0,0,0,134,134,134,134,0,0,36,36,134,0,134,0,0,134,134,134,134,134,134,0,0,134
22,0,22,0,22,0,0,0,22,22,0,22,0,0,0,0,22,0,0,0,0,22,0,22,22,0,22,42,0,0,0,0,0,0,22,22,22,22,0,0,42,42,22,0,22,0,0,22,22,22,22,22,22,0,0,22
116,0,116,0,116,0,0,0,116,116,0,116,0,0,0,0,116,0,0,0,0,116,0,116,116,0,116,27,0,0,0,0,0,0,116,116,116,116,0,0,27,27,116,0,116,0,0,116,116,116,116,116,116,0,0,116
108,0,108,0,108,0,0,0,108,108,0,108,0,0,0,0,108,0,0,0,0,108,0,108,108,0,108,21,0,0,0,0,0,0,108,108,108,108,0,0,21,21,108,0,108,0,0,108,108,108,108,108,108,0,0,108
87,0,87,0,87,0,0,0,87,87,0,87,0,0,0,0,87,0,0,0,0,87,0,87,87,0,87,29,0,0,0,0,0,0,87,87,87,87,0,0,29,29,87,0,87,0,0,87,87,87,87,87,87,0,0,87
46,0,46,0,46,0,0,0,46,46,0,46,0,0,0,0,46,0,0,0,0,46,0,46,46,0,46,0,0,0,0,0,0,0,46,46,46,46,0,0,0,0,46,0,46,0,0,46,46,46,46,46,46,0,0,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,22,0,0,0,22,22,0,22,0,0,0,0,22,0,0,0,0,22,0,22,22,0,22,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,22,0,22,0,0,22,22,22,22,22,22,0,0,22
35,0,35,0,35,0,0,0,35,35,0,35,0,0,0,0,35,0,0,0,0,35,0,35,35,0,35,0,0,0,0,0,0,0,35,35,35,35,0,0,0,0,35,0,35,0,0,35,35,35,35,35,35,0,0,35
48,0,48,0,48,0,0,0,48,48,0,48,0,0,0,0,48,0,0,0,0,48,0,48,48,0,48,0,0,0,0,0,0,0,48,48,48,48,0,0,0,0,48,0,48,0,0,48,48,48,48,48,48,0,0,48
40,0,40,0,40,0,0,0,40,40,0,40,0,0,0,0,40,0,0,0,0,40,0,40,40,0,40,0,0,0,0,0,0,0,40,40,40,40,0,0,0,0,40,0,40,0,0,40,40,40,40,40,40,0,0,40
26,0,26,0,26,0,0,0,26,26,0,26,0,0,0,0,26,0,0,0,0,26,0,26,26,0,26,0,0,0,0,0,0,0,26,26,26,26,0,0,0,0,26,0,26,0,0,26,26,26,26,26,26,0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,35,0,0,0,35,35,0,35,0,0,0,0,35,0,0,0,0,35,0,35,35,0,35,0,0,0,0,0,0,0,35,35,35,35,0,0,0,0,35,0,35,0,0,35,35,35,35,35,35,0,0,35
55,0,55,0,55,0,0,0,55,55,0,55,0,0,0,0,55,0,0,0,0,55,0,55,55,0,55,0,0,0,0,0,0,0,55,55,55,55,0,0,0,0,55,0,55,0,0,55,55,55,55,55,55,0,0,55
56,0,56,0,56,0,0,0,56,56,0,56,0,0,0,0,56,0,0,0,0,56,0,56,56,0,56,0,0,0,0,0,0,0,56,56,56,56,0,0,0,0,56,0,56,0,0,56,56,56,56,56,56,0,0,56
119,0,119,0,119,0,0,0,119,119,0,119,0,0,0,0,119,0,0,0,0,119,0,119,119,0,119,0,0,0,0,0,0,0,119,119,119,119,0,0,0,0,119,0,119,0,0,119,119,119,119,119,119,0,0,119
45,0,45,0,45,0,0,0,45,45,0,45,0,0,0,0,45,0,0,0,0,45,0,45,45,0,45,0,0,0,0,0,0,0,45,45,45,45,0,0,0,0,45,0,45,0,0,45,45,45,45,45,45,0,0,45
39,0,39,0,39,0,0,0,39,39,0,39,0,0,0,0,39,0,0,0,0,39,0,39,39,0,39,0,0,0,0,0,0,0,39,39,39,39,0,0,0,0,39,0,39,0,0,39,39,39,39,39,39,0,0,39
47,0,47,0,47,0,0,0,47,47,0,47,0,0,0,0,47,0,0,0,0,47,0,47,47,0,47,0,0,0,0,0,0,0,47,47,47,47,0,0,0,0,47,0,47,0,0,47,47,47,47,47,47,0,0,47
67,0,67,0,67,0,0,0,67,67,0,67,0,0,0,0,67,0,0,0,0,67,0,67,67,0,67,0,0,0,0,0,0,0,67,67,67,67,0,0,0,0,67,0,67,0,0,67,67,67,67,67,67,0,0,67
63,0,63,0,63,0,0,0,63,63,0,63,0,0,0,0,63,0,0,0,0,63,0,63,63,0,63,0,0,0,0,0,0,0,63,63,63,63,0,0,0,0,63,0,63,0,0,63,63,63,63,63,63,0,0,63
55,0,55,0,55,0,0,0,55,55,0,55,0,0,0,0,55,0,0,0,0,55,0,55,55,0,55,0,0,0,0,0,0,0,55,55,55,55,0,0,0,0,55,0,55,0,0,55,55,55,55,55,55,0,0,55
24,0,24,0,24,0,0,0,24,24,0,24,0,0,0,0,24,0,0,0,0,24,0,24,24,0,24,0,0,0,0,0,0,0,24,24,24,24,0,0,0,0,24,0,24,0,0,24,24,24,24,24,24,0,0,24
40,0,40,0,40,0,0,0,40,40,0,40,0,0,0,0,40,0,0,0,0,40,0,40,40,0,40,0,0,0,0,0,0,0,40,40,40,40,0,0,0,0,40,0,40,0,0,40,40,40,40,40,40,0,0,40
39,0,39,0,39,0,0,0,39,39,0,39,0,0,0,0,39,0,0,0,0,39,0,39,39,0,39,0,0,0,0,0,0,0,39,39,39,39,0,0,0,0,39,0,39,0,0,39,39,39,39,39,39,0,0,39
21,0,21,0,21,0,0,0,21,21,0,21,0,0,0,0,21,0,0,0,0,21,0,21,21,0,21,0,0,0,0,0,0,0,21,21,21,21,0,0,0,0,21,0,21,0,0,21,21,21,21,21,21,0,0,21
29,0,29,0,29,0,0,0,29,29,0,29,0,0,0,0,29,0,0,0,0,29,0,29,29,0,29,0,0,0,0,0,0,0,29,29,29,29,0,0,0,0,29,0,29,0,0,29,29,29,29,29,29,0,0,29
29,0,29,0,29,0,0,0,29,29,0,29,0,0,0,0,29,0,0,0,0,29,0,29,29,0,29,0,0,0,0,0,0,0,29,29,29,29,0,0,0,0,29,0,29,0,0,29,29,29,29,29,29,0,0,29
29,0,29,0,29,0,0,0,29,29,0,29,0,0,0,0,29,0,0,0,0,29,0,29,29,0,29,0,0,0,0,0,0,0,29,29,29,29,0,0,0,0,29,0,29,0,0,29,29,29,29,29,29,0,0,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,21,0,0,0,21,21,0,21,0,0,0,0,21,0,0,0,0,21,0,21,21,0,21,0,0,0,0,0,0,0,21,21,21,21,0,0,0,0,21,0,21,0,0,21,21,21,21,21,21,0,0,21
23,0,23,0,23,0,0,0,23,23,0,23,0,0,0,0,23,0,0,0,0,23,0,23,23,0,23,0,0,0,0,0,0,0,23,23,23,23,0,0,0,0,23,0,23,0,0,23,23,23,23,23,23,0,0,23
42,0,42,0,42,0,0,0,42,42,0,42,0,0,0,0,42,0,0,0,0,42,0,42,42,0,42,0,0,0,0,0,0,0,42,42,42,42,0,0,0,0,42,0,42,0,0,42,42,42,42,42,42,0,0,42
44,0,44,0,44,0,0,0,44,44,0,44,0,0,0,0,44,0,0,0,0,44,0,44,44,0,44,0,0,0,0,0,0,0,44,44,44,44,0,0,0,0,44,0,44,0,0,44,44,44,44,44,44,0,0,44
53,0,53,0,53,0,0,0,53,53,0,53,0,0,0,0,53,0,0,0,0,53,0,53,53,0,53,0,0,0,0,0,0,0,53,53,53,53,0,0,0,0,53,0,53,0,0,53,53,53,53,53,53,0,0,53
33,0,33,0,33,0,0,0,33,33,0,33,0,0,0,0,33,0,0,0,0,33,0,33,33,0,33,0,0,0,0,0,0,0,33,33,33,33,0,0,0,0,33,0,33,0,0,33,33,33,33,33,33,0,0,33
